Name,Type,Category,PP,Power,Accuracy,Battle Effect,In-Depth Effect,Secondary Effect,Detailed Effect,Effect Rate,Is Self Z-Move?,Corresponding Z-Move,Z-Move Item,Z-Move Power,Is Z-Move?,Z-Move Required Pokemon,Z-Move Required Moves,Moves that turn into this,Base Critical Hit Rate,Priority,Target,Pokemon Hit,Physical Contact?,Sound Type?,Punch Move?,Snatchable?,Z-Move?,Defrosts When Used?,Hits opposite side in triples?,Reflected?,Blocked?,Copyable?,Status Effects,Stats Altered,Z-Stats Altered,Ignores
Storm Throw,Fighting,Physical,10,60,100,The user strikes the target with a fierce blow. This attack always results in a critical hit.,,Always inflicts a Critical Hit,,,FALSE,All-Out Pummeling,,120,FALSE,,,,100,0,Any Adjacent,Selected Target,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,
Strength,Normal,Physical,15,80,100,The target is slugged with a punch thrown at maximum power.,,No effect.,,,FALSE,Breakneck Blitz,,160,FALSE,,,,6.25,0,Any Adjacent,Selected Target,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,
Strength Sap,Grass,Other,10,0,100,The user restores its HP by the same amount as the target's Attack stat. It also lowers the target's Attack stat.,,Heals user of Hit Points equal to target's Attack stat. Lowers target's Attack by 1 stage,Boosts Defense by 1 stage,100,TRUE,,Grassium Z,,FALSE,,,,,0,Any Adjacent,Selected Target,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,,
String Shot,Bug,Other,40,0,95,The opposing Pokémon are bound with silk blown from the user's mouth that harshly lowers the Speed stat.,,Lowers opponent's Speed two stages.,Boosts Speed by 1 stage,,TRUE,,Buginium Z,,FALSE,,,,,0,Adjacent Foes,All Adjacent Foes,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,,
Struggle,Normal,Physical,1,50,0,This attack is used in desperation only if the user has no PP. It also damages the user a little.,,Damages user equal to 25% of maximum Hit Points,,,FALSE,Breakneck Blitz,,1,FALSE,,,,6.25,0,Adjacent Foes,Random Target,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,
Struggle Bug,Bug,Special,20,50,100,"While resisting, the user attacks the opposing Pokémon. This lowers the Sp. Atk stat of those hit.",,May lower opponent's Special Attack one stage.,,100,FALSE,Savage Spin-Out,,100,FALSE,,,,6.25,0,Adjacent Foes,All Adjacent Foes,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,
Stun Spore,Grass,Other,30,0,75,The user scatters a cloud of numbing powder that paralyzes the target.,,Induces Paralysis,Boosts Special Defense by 1 stage,,TRUE,,Grassium Z,,FALSE,,,,,0,Any Adjacent,Selected Target,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,,
Submission,Fighting,Physical,20,80,80,The user grabs the target and recklessly dives for the ground. This also damages the user a little.,,User takes recoil damage equal to 25% of the damage inflicted.,,,FALSE,All-Out Pummeling,,160,FALSE,,,,6.25,0,Any Adjacent,Selected Target,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,
Substitute,Normal,Other,10,0,0,The user makes a copy of itself using some of its HP. The copy serves as the user's decoy.,"This move creates a Substitute on the field using 1/4 of its maximum Hit Points. This substitute will receive all damage from attacks until its Hit Points are depleted. There are several moves that hit beyond the substitute Name Type Cat. PP Att. Acc. Effect After You 15 -- -- The user helps the target and makes it use its move right after the user. Aromatic Mist 20 -- 100 The user raises the Sp. Def stat of ally Pokémon with a mysterious aroma. Attract 15 -- 100 If it is the opposite gender of the user, the target becomes infatuated and less likely to attack. Bestow 15 -- -- The user passes its held item to the target when the target isn't holding an item. Boomburst 10 140 100 The user attacks everything around it with the destructive power of a terrible, explosive sound. Bug Buzz 10 90 100 The user vibrates its wings to generate a damaging sound wave. It may also lower the target's Sp. Def stat. Chatter 20 65 100 The user attacks using a sound wave based on words it has learned. It may also confuse the target. Confide 20 -- -- The user tells the target a secret, and the target loses its ability to concentrate. This lowers the target's Sp. Atk stat. Conversion 2 30 -- -- The user changes its type to make itself resistant to the type of the attack the opponent used last. Curse 10 -- -- A move that works differently for the Ghost type than for all other types. Defog 15 -- -- A strong wind blows away the target's obstacles such as Reflect or Light Screen. It also lowers the target's evasiveness. Destiny Bond 5 -- -- When this move is used, if the user faints, the Pokémon that landed the knockout hit also faints. Disable 20 -- 100 For four turns, this move prevents the target from using the move it last used. Disarming Voice 15 40 -- Letting out a charming cry, the user does emotional damage to opposing Pokémon. This attack never misses. Echoed Voice 15 40 100 The user attacks the target with an echoing voice. If this move is used every turn, it does greater damage. Encore 5 -- 100 The user compels the target to keep using only the move it last used for three turns. Fairy Lock 10 -- -- By locking down the battlefield, the user keeps all Pokémon from fleeing during the next turn. Foresight 40 -- -- Enables a Ghost-type target to be hit by Normal- and Fighting-type attacks. It also enables an evasive target to be hit. Grass Whistle 15 -- 55 The user plays a pleasant melody that lulls the target into a deep sleep. Growl 40 -- 100 The user growls in an endearing way, making the opposing team less wary. The foes' Attack stats are lowered. Grudge 5 -- -- If the user faints, the user's grudge fully depletes the PP of the opponent's move that knocked it out. Guard Swap 10 -- -- The user employs its psychic power to switch changes to its Defense and Sp. Def with the target. Haze 30 -- -- The user creates a haze that eliminates every stat change among all the Pokémon engaged in battle. Heal Bell 5 -- -- The user makes a soothing bell chime to heal the status problems of all the party Pokémon. Heart Swap 10 -- -- The user employs its psychic power to switch stat changes with the target. Helping Hand 20 -- -- The user assists an ally by boosting the power of its attack. Hold Hands 40 -- -- Ally Pokémon hold hands. This makes them very happy. Hyper Voice 10 90 100 The user lets loose a horribly echoing shout with the power to inflict damage. Hyperspace Hole 5 80 -- Using a hyperspace hole, the user appears right next to the target and strikes. This also hits a target using Protect or Detect. Imprison 10 -- -- If the opponents know any move also known by the user, the opponents are prevented from using it. Magnetic Flux 20 -- -- The user manipulates magnetic fields which raises the Defense and Sp. Def stats of ally Pokémon with the Plus or Minus Ability. Me First 20 -- -- The user tries to cut ahead of the target to steal and use the target's intended move with greater power. Metal Sound 40 -- 85 A horrible sound like scraping metal harshly reduces the target's Sp. Def stat. Mimic 10 -- -- The user copies the target's last move. The move can be used during battle until the Pokémon is switched out. Miracle Eye 40 -- -- Enables a Dark-type target to be hit by Psychic-type attacks. It also enables an evasive target to be hit. Noble Roar 30 -- 100 Letting out a noble roar, the user intimidates the target and lowers its Attack and Sp. Atk stats. Odor Sleuth 40 -- -- Enables a Ghost-type target to be hit with Normal- and Fighting-type attacks. It also enables an evasive target to be hit. Parting Shot 20 -- 100 With a parting threat, the user lowers the target's Attack and Sp. Atk stats. Then it switches with a party Pokémon. Perish Song 5 -- -- Any Pokémon that hears this song faints in three turns, unless it switches out of battle. Play Nice 20 -- -- The user and the target become friends, and the target loses its will to fight. This lowers the target's Attack stat. Powder 20 -- 100 The user covers the target in a powder that explodes and damages the target if it uses a Fire-type move. Power Swap 10 -- -- The user employs its psychic power to switch changes to its Attack and Sp. Atk with the target. Psych Up 10 -- -- The user hypnotizes itself into copying any stat change made by the target. Reflect Type 15 -- -- The user reflects the target's type, making it the same type as the target. Relic Song 10 75 100 The user sings an ancient song and attacks by appealing to the hearts of those listening. It may also induce sleep. Roar 20 -- -- The target is scared off and replaced by another Pokémon in its party. In the wild, the battle ends. Role Play 10 -- -- The user mimics the target completely, copying the target's natural Ability. Round 15 60 100 The user attacks the target with a song. Others can join in the Round and make the attack do greater damage. Screech 40 -- 85 An earsplitting screech harshly reduces the target's Defense stat. Sing 15 -- 55 A soothing lullaby is sung in a calming voice that puts the target into a deep slumber. Sketch 1 -- -- It enables the user to permanently learn the move last used by the target. Once used, Sketch disappears. Skill Swap 10 -- -- The user employs its psychic power to exchange Abilities with the target. Snarl 15 55 95 The user yells as if it is ranting about something, making the target's Sp. Atk stat decrease. Snatch 10 -- -- The user steals the effects of any healing or stat-changing move the opponent attempts to use. Snore 15 50 100 An attack that can be used only if the user is asleep. The harsh noise may also make the target flinch. Spite 10 -- 100 The user unleashes its grudge on the move last used by the target by cutting 4 PP from it. Supersonic 20 -- 55 The user generates odd sound waves from its body. It may confuse the target. Taunt 20 -- 100 The target is taunted into a rage that allows it to use only attack moves for three turns. Torment 15 -- 100 The user torments and enrages the target, making it incapable of using the same move twice in a row. Uproar 10 90 100 The user attacks in an uproar for three turns. Over that time, no one can fall asleep. Whirlwind 20 -- -- The target is blown away, to be replaced by another Pokémon in its party. In the wild, the battle ends.",Creates a decoy using 1/4 of the user's maximum HP.,Resets all lowered stat modifications,,TRUE,,Normalium Z,,FALSE,,,,,0,Self,Self,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Subzero Slammer,Ice,Special,1,1,0,"The user dramatically drops the temperature using its Z-Power and freezes the target with full force. The power varies, depending on the original move.",,No effect.,,,FALSE,,Icium Z,,TRUE,,,"Aurora Beam,Avalanche,Blizzard,Freeze Shock,Freeze-Dry,Frost Breath,Glaciate,Ice Ball,Ice Beam,Ice Burn,Ice Fang,Ice Hammer,Ice Punch,Ice Shard,Icicle Crash,Icicle Spear,Icy Wind,Powder Snow,Sheer Cold",6.25,0,Any Adjacent,Selected Target,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Sucker Punch,Dark,Physical,5,70,100,This move enables the user to attack first. This move fails if the target is not readying an attack.,,Damages the opponent only if they are intending to use a damaging move. Fails if used after the opponent moves.,,,FALSE,Black Hole Eclipse,,140,FALSE,,,,6.25,1,Any Adjacent,Selected Target,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,
Sunny Day,Fire,Other,5,0,0,"The user intensifies the sun for five turns, powering up Fire-type moves. It lowers the power of Water-type moves.",,Causes Sunshine for 5 turns,Boosts Speed by 1 stage,,TRUE,,Firium Z,,FALSE,,,,,0,All,Field,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Sunsteel Strike,Steel,Physical,5,100,100,The user slams into the target with the force of a meteor. This move can be used on the target regardless of its Abilities.,,Ignores abilities,,,FALSE,Corkscrew Crash,,180,FALSE,,,,6.25,0,Any Adjacent,Selected Target,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,
Super Fang,Normal,Physical,10,1,90,The user chomps hard on the target with its sharp front fangs. This cuts the target's HP in half.,,Cuts the opponent's Hit Points by 50% of the current value,,,FALSE,Breakneck Blitz,,100,FALSE,,,,6.25,0,Any Adjacent,Selected Target,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,
Superpower,Fighting,Physical,5,120,100,"The user attacks the target with great power. However, this also lowers the user's Attack and Defense stats.",,Lowers user's Attack and Defense one stage.,,100,FALSE,All-Out Pummeling,,190,FALSE,,,,6.25,0,Any Adjacent,Selected Target,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,
Supersonic,Normal,Other,20,0,55,The user generates odd sound waves from its body that confuse the target.,,Induces Confusion,Boosts Speed by 1 stage,,TRUE,,Normalium Z,,FALSE,,,,,0,Any Adjacent,Selected Target,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,,
Supersonic Skystrike,Flying,Special,1,1,0,"The user soars up with its Z-Power and plummets toward the target at full speed. The power varies, depending on the original move.",,No effect.,,,FALSE,,Flyinium Z,,TRUE,,,"Acrobatics,Aerial Ace,Aeroblast,Air Cutter,Air Slash,Beak Blast,Bounce,Brave Bird,Chatter,Dragon Ascent,Drill Peck,Fly,Gust,Hurricane,Oblivion Wing,Peck,Pluck,Sky Attack,Sky Drop,Wing Attack",6.25,0,Any Adjacent,Selected Target,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Surf,Water,Special,15,90,100,The user attacks everything around it by swamping its surroundings with a giant wave.,,May damage diving opponents,,,FALSE,Hydro Vortex,,175,FALSE,,,,6.25,0,All Adjacent,All Adjacent Pokémon,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,
Swagger,Normal,Other,15,0,85,"The user enrages and confuses the target. However, this also sharply raises the target's Attack stat.",,Induces Confusion. Raises opponent's Attack two stages.,Resets all lowered stat modifications,,TRUE,,Normalium Z,,FALSE,,,,,0,Any Adjacent,Selected Target,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,,
Swallow,Normal,Other,10,0,0,The power stored using the move Stockpile is absorbed by the user to heal its HP. Storing more power heals more HP.,"This move has four tiers of healing; 3 are stockpiled, 1 isn't. Unfortunately the one that isn't is that the attack doesn't do anything if you haven't stockpiled so you have to make sure to Stockpile first. If you use Swallow after 1 Stockpile, you will recover 1/4 of your Max HP If you use Swallow after 2 Stockpiles, you will recover 1/2 of your Max HP If you use Swallow after 3 Stockpiles, you will recover all of your Max HP",Absorbs power from STOCKPILE and recovers HP.,Resets all lowered stat modifications,,TRUE,,Normalium Z,,FALSE,,,,,0,Self,Self,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Sweet Kiss,Fairy,Other,10,0,75,"The user kisses the target with a sweet, angelic cuteness that causes confusion.",,Induces Confusion,Boosts Special Attack by 1 stage,,TRUE,,Fairium Z,,FALSE,,,,,0,Any Adjacent,Selected Target,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,,
Sweet Scent,Normal,Other,20,0,100,A sweet scent that harshly lowers opposing Pokémon's evasiveness.,,Lowers opponent's Evasion two stages.,Boosts Accuracy by 1 stage,,TRUE,,Normalium Z,,FALSE,,,,,0,Adjacent Foes,All Adjacent Foes,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,,
Swift,Normal,Special,20,60,0,Star-shaped rays are shot at the opposing Pokémon. This attack never misses.,,Cannot miss.,,,FALSE,Breakneck Blitz,,120,FALSE,,,,6.25,0,Adjacent Foes,All Adjacent Foes,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,
Switcheroo,Dark,Other,10,0,100,The user trades held items with the target faster than the eye can follow.,,Switches items with the opponent,Boosts Speed by 2 stages,,TRUE,,Darkinium Z,,FALSE,,,,,0,Any Adjacent,Selected Target,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,
Swords Dance,Normal,Other,20,0,0,A frenetic dance to uplift the fighting spirit. This sharply raises the user's Attack stat.,,Raises user's Attack two stages.,Resets all lowered stat modifications,,TRUE,,Normalium Z,,FALSE,,,,,0,Self,Self,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Synchronoise,Psychic,Special,10,120,100,"Using an odd shock wave, the user inflicts damage on any Pokémon of the same type in the area around it.",,Only damages Pokémon of the same type as the user.,,,FALSE,Shattered Psyche,,190,FALSE,,,,6.25,0,All Adjacent,All Adjacent Pokémon,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,
Synthesis,Grass,Other,5,0,0,The user restores its own HP. The amount of HP regained varies with the weather.,"This move recovers its HP depending upon the weather. If no weather is in effect, it heals the user by 50% of their maximum Hit Points. If Sunny Day is in effect, this move heals the user by 66.66% of its maximum Hit Points and if Rain Dance, Hail or Sandstorm is in effect, this move heals the user by 25% of their maximum Hit Points",User restores HP.,Resets all lowered stat modifications,,TRUE,,Grassium Z,,FALSE,,,,,0,Self,Self,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Tackle,Normal,Physical,35,40,100,A physical attack in which the user charges and slams into the target with its whole body.,,No effect.,,,FALSE,Breakneck Blitz,,100,FALSE,,,,6.25,0,Any Adjacent,Selected Target,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,
Tail Glow,Bug,Other,20,0,0,"The user stares at flashing lights to focus its mind, drastically raising its Sp. Atk stat.",,Raises user's Special Attack three stages.,Resets all lowered stat modifications,,TRUE,,Buginium Z,,FALSE,,,,,0,Self,Self,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
